Pilpres 2024,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
19027,mention,"Ganjar Pranowo sosok yang dekat dengan masyarakat. Pemimpin yang tegas, jujur dan bertanggungjawab. Sangat layak untuk meneruskan estafet kepemimpinan pakde Jokowi. ",2023-04-27 09:19:25,Twitter,Positive,@kupangzone (Kupang Zone),3,0,0
19028,rt,"RT @asboediono_id: @masbambang188 Oleh sebab itu kemunculan Pemilu dan Pilkada Serentak, Revisi UUD, Perpanjangan Masa Jabatan Presiden, PrÃ¢Â€Â¦",2023-04-27 09:19:23,Twitter,Positive,@AJazuli5 (A. Jazuli),1881,10,0
19029,rt,RT @blank0429: Wahyu Setiawan mengajukan diri sbg Justice Colaborator soal dugaan kecurangan pada Pemilihan Legislatif &amp; Pemilihan PresidenÃ¢Â€Â¦,2023-04-27 09:19:11,Twitter,Neutral,@kopipahit2023 (kopi hitam),6,172,0
19030,mention,Siapa Yang Menekan Mega Untuk Menetapkan Ganjar Pranowo Sebagai Capres 24? https://t.co/giBcgSNyOS,2023-04-27 09:19:11,Twitter,Neutral,@alisyarief (Ali Syarief),90171,73,0
19031,rt,RT @blank0429: Wahyu Setiawan mengajukan diri sbg Justice Colaborator soal dugaan kecurangan pada Pemilihan Legislatif &amp; Pemilihan PresidenÃ¢Â€Â¦,2023-04-27 09:19:09,Twitter,Neutral,@AkhmadDimyati13 (Akhmad Dimyati),417,172,0
19032,rt,"RT JelasÃ‚Â² kemarin dibilang capres itu petugas partai oleh ketum partai, gimana cerita ga akan bekerjasama dgn parpol yg mengusung, helehÃ‚Â² https://t.co/QY3uNnPXcc",2023-04-27 09:19:06,Twitter,Positive,@semarmende (Ã°ÂŸÂšÂ®),153,0,0
19033,reply,"@CNNIndonesia Wkwk udeh gausah pemilu, gausah nunggu 2024,besok langsung lantik aja, demokrasi cuma hiasan doang tp actionnya gak ada",2023-04-27 09:19:03,Twitter,Positive,@anfasakazama (kazama),3,0,0
19034,mention,"PDIP Tegas kan Ganjar Tak Akan Jadi Cawapres , meski matahari terbit di barat #ganjar #ganjarRI1 #presidenganjar #indonesia #vietnam #hanoi #kamboja #laos #permika.kh #hochiminhcityÃ‚Â #permai https://t.co/4Z3Cyvkkv8",2023-04-27 09:19:02,Twitter,Positive,@sandanur3 (Ganjar Bersatu RI 1),176,0,0
19035,rt,"RT @FahmiAgustian: Nasibe bangsamu lurrr.... Pilpres masih tahun depan, Presiden dan Menterinya udah mulai kasak-kusuk agar berkuasa lagi.Ã¢Â€Â¦",2023-04-27 09:19:02,Twitter,Positive,@Nekareanemesis (Elent HD),87,286,0
19036,rt,RT @ChaCha2788: Moeldoko menjadi kuda hitam sbg kandidat cawapres mendampingi Ganjar Pranowo,2023-04-27 09:19:00,Twitter,Positive,@plat___AG (Jeng Lastree),1504,6,0
19037,rt,RT @Bams27735590: *Inilah sosok balon Capres  dari PDIP....* *Sebarluaskan supaya Umat Islam tidak tertipu....*Dengarkan lah Ucapan PetugasÃ¢Â€Â¦,2023-04-27 09:18:54,Twitter,Positive,@AuliaUlakbar3 (Aulia),112,1,0
19038,rt,RT @PGekyun: Peluang Moeldoko sangat terbuka melihat fakta hasil pilpres 2019.,2023-04-27 09:18:52,Twitter,Positive,@plat___AG (Jeng Lastree),1504,10,0
19039,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:18:51,Twitter,Positive,@AlianisBgd (Alianis),594,167,0
19040,rt,RT @Gagak_Rimang_: KSP MoeldokoÃ‚Â dinilai cocokÃ‚Â menjadi cawapres mendampingi Ganjar Pranowo sebagai capres 2024.,2023-04-27 09:18:49,Twitter,Positive,@plat___AG (Jeng Lastree),1504,3,0
19041,rt,RT @Sahabat_hijroh: Peluang Moeldoko mendampingi  Ganjar Pranowo sangat terbuka melihat fakta hasil pilpres 2019.,2023-04-27 09:18:45,Twitter,Positive,@plat___AG (Jeng Lastree),1504,5,0
19042,rt,RT @Restty_cayah: Kelen bisa gk ngebayangkan capres yg kalian usung klu ampe menang  maka Indonesia dipimpin badut spt ini min @PDI_PerjuanÃ¢Â€Â¦,2023-04-27 09:18:43,Twitter,Positive,@CharlioMoerdadi (Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© FOKUS Ã¢Â€Â¼),1404,231,0
19043,rt,RT @putrivio3: @Dr_Moeldoko digadang-gadang cocok untuk mendampingi Ganjar Pranowo saat Pilpres 2024 nanti.,2023-04-27 09:18:41,Twitter,Positive,@plat___AG (Jeng Lastree),1504,2,0
19044,rt,RT @NovalAssegaf: Presiden sibuk urus capres,2023-04-27 09:18:40,Twitter,Neutral,@diva_acm (Ã«Â”Â”Ã«Â°Â” Ã¬Â‚Â´Ã¬Â‚Â¬Ã«Â¹ÂŒÃ«ÂÂ¼),581,209,0
19045,mention,PPP resmi dukung Ganjar Pranowo Capres 2024,2023-04-27 09:18:37,Twitter,Positive,@newspolitical1 (NewsPolitical),1,0,0
19046,rt,RT @MusaRudy_Stpl: Suara akar rumput NU berharap Pak Men @erickthohir dampingi Pak @ganjarpranowo di Pilpres 2024...,2023-04-27 09:18:36,Twitter,Positive,@Yulia_NS79 (Yulia),8290,7,0
19047,rt,"RT @6undul0h: Den @ganjarpranowo , piye iki keluhan wargamu, ojok copras capres teroosslah... https://t.co/kBN3FIMuNN",2023-04-27 09:18:34,Twitter,Positive,@rizallahhati (Rizallahhati),30,22,0
19048,rt,"RT @HusainMechmari6: Siapapun Capres anda,tinggalkan jejak ada yang lewat. https://t.co/8H98bx5ICq",2023-04-27 09:18:31,Twitter,Positive,@Kadal86337818 (BUMIÃ°ÂŸÂ‡Â²Ã°ÂŸÂ‡Â¨Ã°ÂŸÂŒÂÃ°ÂŸÂšÂ°Ã¢Â˜ÂªÃ¯Â¸ÂÃ¢ÂœÂ–Ã¯Â¸Â),1490,828,0
19049,rt,RT @Gagak_Rimang_: KSP Moeldoko di gadangÃ‚Â² cocok jadi cawapres mendampingi Ganjar pranowo Pilpres 2024.,2023-04-27 09:18:25,Twitter,Positive,@plat___AG (Jeng Lastree),1504,1,0
19050,mention,"Hoream mikiran capres lah , urg mah mikiran omnibuslaw meh di cabut kumaha :(",2023-04-27 09:18:22,Twitter,Positive,@GaskeunNgebul69 (Ã°ÂÂ–Â›Ã°ÂÂ–ÂŽÃ°ÂÂ–ÂŸÃ°ÂÂ–Â†Ã°ÂÂ–Â— Ã°ÂÂ–Â‰Ã°ÂÂ–ÂŠÃ°ÂÂ–Â˜Ã°ÂÂ–Â™Ã°ÂÂ–Â—Ã°ÂÂ–Â”Ã°ÂÂ–ÂžÃ°ÂÂ–ÂŠÃ°ÂÂ–Â—Ã°ÂÂ–Â˜),21,0,0
19051,rt,RT @AH_SiregarXIX: Kalau semua mau kalian atur krn kalian ingin menang untuk apa ada pemilu?,2023-04-27 09:18:17,Twitter,Positive,@YRuhiyat3 (Y Ruhiyat),966,2,0
19052,rt,"RT @keuangannews_id: Megawati Mengajukan Ganjar Pranowo Capres, Beathor Mendapat Info A1 Prabowo Subianto MarahÃ‚Â Besar! https://t.co/rbauPi9Ã¢Â€Â¦",2023-04-27 09:18:16,Twitter,Positive,@HaryantoFadjrin (F@jrin Ivan H@ry@nto),292,103,0
19053,rt,"RT @MustBeeajah: Pengamat politik, M Qodari menilai Presiden Joko Widodo telah memberi kode terkait pendamping Ganjar Pranowo di Pilpres 20Ã¢Â€Â¦",2023-04-27 09:18:16,Twitter,Positive,@_riverheaven (Embun PagiÃ°ÂŸÂ’Â§Ã°ÂŸÂ’Â§),37981,1,0
19054,rt,RT @Restty_cayah: Kelen bisa gk ngebayangkan capres yg kalian usung klu ampe menang  maka Indonesia dipimpin badut spt ini min @PDI_PerjuanÃ¢Â€Â¦,2023-04-27 09:18:15,Twitter,Positive,@MakDaster (Mak_Daster),162,230,0
19055,rt,RT @Muslim_AntiPKI9: KONDISI PERANG BADAR AKAN DIALAMI OLEH PENDUKUNG ANIES DI PILPRES 2024,2023-04-27 09:18:14,Twitter,Positive,@wishmeluck1801 (Wishme Luck99),87,68,0
19056,reply,"Efek pilpres, dan sudah kelihatan sekarang",2023-04-27 09:18:13,Twitter,Positive,@farouk321 (Firoun),2493,0,0
19057,reply,@HelmiFelis_ Mas Anies..! Mohon sangat Saya nitip anak Saya Si Agus.. Bisa jadi Cawapres pilihan Mas Anies.. Soal Biaya nanti Saya yg tanggung. Mohon sangat ya mas...! Supaya di perhatikan. Sambil memasukan amplop kedalam saku baju mas Anies.. Matur suwun,2023-04-27 09:18:13,Twitter,Positive,@edsaputra8 (Sang),572,0,0
19058,rt,"RT @Dennysiregar7: Temanku yang waktu pilpres 2019 sibuk komen, ""Hutang mulu hanya buat bikin tol, rakyat gak bisa bayar.."" trus ""Buat apaÃ¢Â€Â¦",2023-04-27 09:18:12,Twitter,Positive,@RamiYati15 (Rami Yati),30,621,0
19059,rt,RT @Fahrihamzah: Kalian @KPU_ID dan @bawaslu_RI harus bertanggungjawab atas kekacauan jadwal pemilu ini. Partai2 belum jelaskan apa2 dan caÃ¢Â€Â¦,2023-04-27 09:18:10,Twitter,Positive,@rizalsn14 (PSSI_Idiot_Fix_NoRevisi.pdf),194,29,0
19060,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:18:09,Twitter,Positive,@EndangHaryant10 (Endang),38,166,0
19061,mention,"Prabowo Dinilai Kelimpungan Usai Ganjar Jadi Capres PDIP, Kecewa dengan Megawati? - Tribun Palu https://t.co/n5kq4CUKcU #Prabowo #BangkitBersama",2023-04-27 09:18:07,Twitter,Positive,@Ini_ajunk (ajunk),110,0,0
19062,reply,"@CNNIndonesia Karena batal jadi capres, agar trah masih tetap eksis lebih baik dicalonkan jadi cawapres",2023-04-27 09:18:04,Twitter,Positive,@Agust_arm (Agust),11,0,0
19063,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:17:59,Twitter,Positive,@DewoWarso (Warso Dewo),335,165,0
19064,mention,"Kader Sempat Pilih Anies, PPP Klaim 38 DPW Kini Dukung Ganjar Capres https://t.co/oVEtt0Wuxq",2023-04-27 09:17:55,Twitter,Positive,@CNNIndonesia (CNN Indonesia),3655590,3,0
19065,rt,RT @Restty_cayah: Kelen bisa gk ngebayangkan capres yg kalian usung klu ampe menang  maka Indonesia dipimpin badut spt ini min @PDI_PerjuanÃ¢Â€Â¦,2023-04-27 09:17:25,Twitter,Positive,@maslele_sam_ijo (Mas Paijo),74,229,0
19066,rt,RT @IkeArundaya38: Resmi !! Deklarasi penetapan Ganjar jadi bakal Capres 2024 PPP.,2023-04-27 09:17:20,Twitter,Neutral,@RedWine83881854 (RedWine),435,10,0
19067,rt,RT @abu_waras: Sebuah Analisa Politik: ,2023-04-27 09:17:18,Twitter,Positive,@RND04060810 (RND04060810),1,7,0
19068,rt,"RT @OposisiCerdas: KSPSI Ogah Terjebak Capres Label Agama dan Nasionalis, Apalagi Boneka Oligarki https://t.co/PqslKdpOPA",2023-04-27 09:17:17,Twitter,Positive,@RasidinIndra (Indra Rasidin),10,10,0
19069,rt,RT @Fahrihamzah: Kalian @KPU_ID dan @bawaslu_RI harus bertanggungjawab atas kekacauan jadwal pemilu ini. Partai2 belum jelaskan apa2 dan caÃ¢Â€Â¦,2023-04-27 09:17:14,Twitter,Positive,@KAPITANBESAR (IG:bungdyco),8157,28,0
19070,rt,RT @vianicantiq: Sebagai Dewan Pembina Loyalis Jokowi (Projo) @Dr_Moeldoko berpeluang besar mendampingi capres PDI-P @ganjarpranowo di PilpÃ¢Â€Â¦,2023-04-27 09:17:10,Twitter,Positive,@TA_K3N (Ã£Â„Â’Ã¥ÂÂ„Ã¤Â¹Â‡ Ã§ÂˆÂªÃ£Â„ÂšÃ£Â„Â’Ã¥ÂÂ„),7929,5,0
19071,rt,"RT @Dennysiregar7: Temanku yang waktu pilpres 2019 sibuk komen, ""Hutang mulu hanya buat bikin tol, rakyat gak bisa bayar.."" trus ""Buat apaÃ¢Â€Â¦",2023-04-27 09:17:05,Twitter,Positive,@beddukinu (Nule),128,620,0
19072,reply,"@DoankWarto Amerika keren, presiden nya gak pernah ngurusin copras capres dan ngeributin Anies setiap hari, dan gak miara buzzer",2023-04-27 09:17:02,Twitter,Positive,@joglonkrinew (joglonkrinew),5,0,0
19073,reply,@DE__JAVU_ @bachrum_achmadi @SBYudhoyono Partai wajib mendukung salah satu capres. Kalo gak dukung kena sanksi. Bedakan..,2023-04-27 09:17:01,Twitter,Positive,@Sigmahalim (SUHALIM),164,0,0
19074,rt,RT @HafizhRomp60089: Beda banget ya sama capres sebelah yg sukanya memecah belah persatuan.,2023-04-27 09:16:01,Twitter,Neutral,@HafizhRomp60089 (Hafizh Rompas),0,1,0
19075,rt,"RT @Bams27735590: *INI DATA KPU HASIL PEMILU 2024* *Luar biasa, negeri ini memang sakti, pemungutan suara belum dilakukan, hasilnya sudah dÃ¢Â€Â¦",2023-04-27 09:15:08,Twitter,Positive,@shreeylina (TurnBackCrime),116,951,0
19076,rt,RT @Muslim_AntiPKI9: LAWAN RINGAN Bagi ANIES @aniesbaswedan DI PILPRES 2024:,2023-04-27 09:15:07,Twitter,Neutral,@yitnosyam (masoyik),1820,153,0
19077,rt,"RT @Nailazaara__: Presiden Jokowi menyatakan Menteri BUMN yg jg Ketum PSSI, Erick Thohir cocok utk menjadi pendamping capres PDIP Ganjar PrÃ¢Â€Â¦",2023-04-27 09:15:06,Twitter,Positive,@Cintada16 (LALAÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©),28138,12,0
19078,mention,"Disinggung Hengkan dari Gerindra Karena Capres-Cawapres, Sandiaga Ingat yang Diajarkan Prabowo https://t.co/C0eQvFpEJI",2023-04-27 09:15:03,Twitter,Positive,@VIVAcoid (VivaCoid),4679810,0,0
19079,mention,"Ikut-ikutan Coba Rayu Megawati, PBNU Langgar Janji: Halah, Katanya Gak Ikut Copras-capres! https://t.co/09K0mrpcfA",2023-04-27 09:15:02,Twitter,Positive,@WartaEkonomi (Warta Ekonomi),33178,0,0
19080,rt,RT @satriohendri: Kenapa banyak capres atau cawapres rebutan dipersepsikan sebagai orangnya Pak Jokowi? Apa karena Pak Jokowi dianggap berhÃ¢Â€Â¦,2023-04-27 09:15:02,Twitter,Positive,@RangKayoItam (ajo sidi Ã°ÂŸÂ‡Â§Ã°ÂŸÂ‡Âª),1864,13,0
19081,reply,Pengamat politik Nazar EL Mahfudzi menyebut Moeldoko merupakan kuda hitam kandidat wakil presiden mendampingi Ganjar Pranowo. Di pilpres 2024 mendatang.,2023-04-27 09:15:00,Twitter,Neutral,@Gagak_Rimang_ (GagakRimang),2558,0,0
19082,rt,"RT @Bams27735590: *INI DATA KPU HASIL PEMILU 2024* *Luar biasa, negeri ini memang sakti, pemungutan suara belum dilakukan, hasilnya sudah dÃ¢Â€Â¦",2023-04-27 09:14:07,Twitter,Positive,@Bimalaya63 (Bimalaya),4362,949,0
19083,reply,"@dennyindrayana Kyknya Ganjar akan dipasangkan dengan Erik deh om, tinggal sandinya yg gigit jari, bisa juga nanti ada kuda hitam yang lain sebagai cawapres, entahlah",2023-04-27 09:14:07,Twitter,Positive,@kemangsatu (kemang satu),264,0,0
19084,reply,@EXCOPARTAIBURUH Partai Gurem taek !!,2023-04-27 09:14:07,Twitter,Positive,@fxnetizen (Netizenfx),134,0,0
19085,rt,RT @datuakrajoangek: PPP itu kan ga menambah dan ga mengurangi bagi PDIP dalam hal tiket copras capres.  Ketika mas Ganjar tampil pake peciÃ¢Â€Â¦,2023-04-27 09:14:04,Twitter,Positive,@DubesWakanda (from Ã°ÂŸÂÂ¡),1309,10,0
19086,rt,RT @UyokBack: Partai Buruh hanya akan bekerja sama dengan capres.,2023-04-27 09:14:04,Twitter,Positive,@NcangBeni (Ncang),6259,17,0
19087,reply,@GunRomli mmmmm btw itu buat diri sendiri gt,2023-04-27 09:14:04,Twitter,Positive,@Why_Sudrajad (Windu),0,0,0
19088,reply,@Migran_TV_7777 @ruhutsitompul mana tuh si baswedan udah ke china china segala khan. terus mau adain pengusiran china kembali. ?.  udeh kebal peluru dan udeh gak mau makan nasi dn sayur ??. dan gak butuh tmpat tinggal. ? mau jadi suriah ?. mau jd gembel k,2023-04-27 09:13:09,Twitter,Positive,@iwanstj (IRSETICS Tech & Labs.),80,0,0
19089,rt,RT @OposisiCerdas: Rocky Gerung Klaim Ada Kegembiraan Palsu Usai Megawati Umumkan Ganjar Pranowo Capres PDIP https://t.co/2S4ui9lizc,2023-04-27 09:13:06,Twitter,Neutral,@AryaDewanggaP (Arya Dewangga),26,79,0
19090,rt,"RT @golkarpedia: Temui Aburizal Bakrie, Prabowo Subianto Inginkan Cawapres Dari Partai Golkar",2023-04-27 09:13:06,Twitter,Positive,@GolpedGambir (Golped Gambir),2,7,0
19091,rt,RT @bachrum_achmadi: Awak yakin byk kader PDIP sbnrnya inginkan Puan sbgai capres PDIP. Ini ga bisa dibantah.,2023-04-27 09:13:06,Twitter,Positive,@CaturRp (catur purwanto),106,5,0
19092,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:13:05,Twitter,Positive,@gwpemimpi (Pemimpi),363,162,0
19093,rt,RT @geloraco: Rocky Gerung Klaim Ada Kegembiraan Palsu Usai Megawati Umumkan Ganjar Pranowo Capres PDIP,2023-04-27 09:13:04,Twitter,Neutral,@taufik41pikjun (Taufik Pikjun),117,174,0
19094,rt,"RT @Dennysiregar7: Yang menarik, dua paslon Capres, GP dan PS bisa sepakat untuk tdk mainkan politik identitas dan polarisasi agama. Isu itÃ¢Â€Â¦",2023-04-27 09:13:04,Twitter,Positive,@AqueName (Aque Name),133,410,0
19095,rt,RT @OposisiCerdas: Rocky Gerung Klaim Ada Kegembiraan Palsu Usai Megawati Umumkan Ganjar Pranowo Capres PDIP https://t.co/2S4ui9lizc,2023-04-27 09:13:03,Twitter,Neutral,@gindoduri (Bagindo SIKUMBANG),942,79,0
19096,mention,#TemanPemilih KPU Kabupaten Demak menerima Pengajuan Bakal Calon Anggota DPRD Kabupaten Demak untuk Pemilu Serentak Tahun 2024 pada 1- 4 Mei 2023.,2023-04-27 09:13:00,Twitter,Positive,@kedondongpps20 (PpsKedondong2024),14,0,0
19097,rt,RT @Migran_TV_7777: Pak @jokowi ga capek apa Ngibul Melulu ?,2023-04-27 09:12:34,Twitter,Positive,@HelfiaNilChalis (Helfia Nil Chalis),991,353,0
19098,rt,RT @Umar_Hasibuan__: Ketum PBNU bilang jgn bawa NU berpolitik praktis. Nyata nya skrg PBNU dukung erik jd cawapres. https://t.co/dsxT3H0rzb,2023-04-27 09:12:32,Twitter,Negative,@Rizal_Juventus (Rizal Kurniawan),112,446,0
19099,mention,"Bau-bau tahun politik 2024 bakal lebih adem ayem dibanding tahun 2019 karena politik identitas udah ga relevan lagi, toh juga ujung2nya kedua capres akur dan malah satu kabinet Ã°ÂŸÂ˜ÂŒ",2023-04-27 09:12:29,Twitter,Negative,@urfavpupie (Jeez),82,0,0
19100,rt,RT @blank0429: Wahyu Setiawan mengajukan diri sbg Justice Colaborator soal dugaan kecurangan pada Pemilihan Legislatif &amp; Pemilihan PresidenÃ¢Â€Â¦,2023-04-27 09:12:27,Twitter,Neutral,@ikutnyuit (Ikutnyuit),8,165,0
19101,rt,RT @BosPurwa: Pilpres 2024 milik Ganjar? ,2023-04-27 09:12:22,Twitter,Positive,@udin_pay (Udin Pay),5,301,0
19102,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:12:21,Twitter,Negative,@Hadesas316 (Ã°ÂÂšÂžÃ°ÂÂšÂ¢Ã°ÂÂšÂŠÃ°ÂÂšÂ‘Ã°ÂÂšÂ•Ã°ÂÂšÂŽÃ°ÂÂšÂÃ°ÂÂšÂ’Ã°ÂÂ“Â´Ã°ÂÂ“ÂªÃ°ÂÂ“Â­Ã°ÂÂ“Â»Ã°ÂÂ“Â¸Ã°ÂÂ“Â®Ã°ÂÂ“Â·),93,161,0
19103,rt,RT @abu_waras: Sebuah Analisa Politik: ,2023-04-27 09:12:15,Twitter,Positive,@ocha020424 (Pornowo idola anak),173,5,0
19104,reply,"@papa_loren Kasian ps merasa sudah di dukung jkw,tapi ternyata sekarang jkw pilih gp,smoga ps tak patah arang dan tetap menjadi ""capres"" abadi yg melegenda sepanjang sejarah.Ã°ÂŸÂ¤Â”",2023-04-27 09:12:13,Twitter,Positive,@Ukinae1 (Ukin),2188,0,0
19105,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:12:13,Twitter,Positive,@agusairi (AGusairi),561,160,0
19106,rt,RT @OposisiCerdas: Rocky Gerung Klaim Ada Kegembiraan Palsu Usai Megawati Umumkan Ganjar Pranowo Capres PDIP https://t.co/2S4ui9lizc,2023-04-27 09:12:10,Twitter,Neutral,@J464121 (J46412),9,77,0
19107,rt,RT @Migran_TV_7777: Pak @jokowi ga capek apa Ngibul Melulu ?,2023-04-27 09:12:09,Twitter,Positive,@BudakTasik7 (@BudakTasik),574,352,0
19108,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:12:06,Twitter,Positive,@SolitaireMawar (solitaire mawar),327,159,0
19109,mention,KSP Moeldoko dinilai bisa jadi kuda hitam di Pilpres 2024..ia dinilai cocok mendampingi Ganjar Pranowo..ia tegak lurus bersama Presiden Jokowi dalam menentukan sikap koalisi parpol unt diusung sebagai Cawapres..duet Ganjar-Moeldoko akan jadi duet maut..,2023-04-27 09:12:04,Twitter,Positive,@plat___AG (Jeng Lastree),1504,0,0
19110,rt,"RT @golkarpedia: Temui Aburizal Bakrie, Prabowo Subianto Inginkan Cawapres Dari Partai Golkar",2023-04-27 09:12:01,Twitter,Negative,@GolpedCilandak (Golped Cilandak),3,6,0
19111,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 09:12:00,Twitter,Positive,@Juju57822891 (Ã˜Â¬Ã˜Â§Ã™ÂˆÃ™ÂŠÃ˜Â© Ã™Âˆ Ã˜Â£Ã™ÂÃ˜ÂªÃ˜Â®Ã˜Â±),687,158,0
19112,rt,RT 2024 capres nya Anies Baswedan vs Jokowi (restu) https://t.co/mX1eruZdUO,2023-04-27 09:11:17,Twitter,Neutral,@NewWinModerat (JelajahNegri),29,0,0
19113,rt,"RT @JOINLampung: #Polling kiranya Pilpres 2024 hari ini dengan 4 pasang, siapa pilihanMU:",2023-04-27 09:11:17,Twitter,Positive,@R_GUN4W4N (Rakhmat Gunawan),7184,1,0
19114,rt,RT @WidasSatyo: Anda kok naif gini dalam melihat dinamika politik Indonesia? Minimal liat gimana 2 periode terakhir lah. ,2023-04-27 09:11:17,Twitter,Positive,@klnjf (klnfj),601,13,0
19115,rt,"RT @golkarpedia: Temui Aburizal Bakrie, Prabowo Subianto Inginkan Cawapres Dari Partai Golkar",2023-04-27 09:11:16,Twitter,Positive,@GolpedCempaka (Golped Cempaka Putih),2,5,0
19116,rt,RT @tvOneNews: Denny Indrayana Ungkap Sandiaga Uno Akan Jadi Cawapres Ganjar Untuk Memecah Suara Islam Kubu Anies https://t.co/CYSkRDqw7I,2023-04-27 09:11:10,Twitter,Neutral,@ngabal_ngibul (349 T),656,464,0
19117,mention,"""Capres Gerindra tetap pak Prabowo tinggal menunggu cawapres dari kesepakatan koalisi lintas partai politik,"" ujar Yuliyanto. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-27 09:11:08,Twitter,Positive,@lastrioktvia (Lastri Oktavia),23,0,0
19118,mention,https://t.co/cJOBgYt36l,2023-04-27 09:10:46,Twitter,Positive,@ranisoen (rani surya),10,0,0
19119,mention,"""Oh beliau (Prabowo) sudah mumpuni dong (jadi Capres),"" ujar Wiranto. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-27 09:10:39,Twitter,Neutral,@rishaamara12 (Risha amara),62,0,0
19120,mention,PPP Umumkan Ganjar Jadi Capres https://t.co/7d4hdejaT7 https://t.co/JjHNji3CJ9,2023-04-27 09:10:36,Twitter,Negative,@harun_saidi (Harun Saidi),19,0,0
19121,rt,RT @blank0429: Wahyu Setiawan mengajukan diri sbg Justice Colaborator soal dugaan kecurangan pada Pemilihan Legislatif &amp; Pemilihan PresidenÃ¢Â€Â¦,2023-04-27 09:10:35,Twitter,Neutral,@endangs119 (Endang Setyaningrum),199,163,0
19122,rt,RT @AntiPekines: Yg terlupakan.hendro priyono juga menyebut kaum sarungan akan diberdayakan untuk mendukung capres pilihan jokowi.kaum saruÃ¢Â€Â¦,2023-04-27 09:10:33,Twitter,Positive,@boedhiembud (manusia biasa),529,11,0
19123,rt,RT @AntiPekines: Yg terlupakan.hendro priyono juga menyebut kaum sarungan akan diberdayakan untuk mendukung capres pilihan jokowi.kaum saruÃ¢Â€Â¦,2023-04-27 09:10:29,Twitter,Positive,@risyandesrani (Risyan Desrani),977,11,0
19124,mention,"""Oh beliau (Prabowo) sudah mumpuni dong (jadi Capres),"" ujar Wiranto. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-27 09:10:28,Twitter,Neutral,@gefshaf (Gefira Shafiah),49,0,0
19125,mention,"""Oh beliau (Prabowo) sudah mumpuni dong (jadi Capres),"" ujar Wiranto. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprab owo",2023-04-27 09:10:26,Twitter,Neutral,@claraardilaaa (Clara Ardila),38,0,0
19126,reply,@OposisiCerdas Pasti fans capres inspirasi anak Indonesia https://t.co/1NklsoHZo4,2023-04-27 09:10:25,Twitter,Negative,@ocha020424 (Pornowo idola anak),173,0,0
19127,rt,RT @LANGKAHANIES: Ketika Arus bawah tidak didengar oleh pusat,2023-04-27 09:10:24,Twitter,Positive,@BpkbKta (Pinjaman KTA BPKB),168,7,0
19128,rt,"RT @abu_waras: Jadi gini, Anies itu katanya elektabilitas hasil surveynya paling rendah dan bisa gagal sebagai capres, TAPI KENAPA DISERANGÃ¢Â€Â¦",2023-04-27 09:10:24,Twitter,Positive,@ELNINO81924280 (EL NINO),3,1154,0
19129,rt,"RT @ZeboLady: Emangnya, sapa juga yang mau usung dia jadi cawapres Ã°ÂŸÂ¤Â£Ã°ÂŸÂ˜Â…Ã°ÂŸÂ˜Â‚ https://t.co/OsaRp2F347",2023-04-27 09:10:16,Twitter,Positive,@SomarwaneSefnat (Ssomarwane),5447,11,0
19130,reply,"@Tita83079013 @ganjarpranowo Yg jijik itu manusia yg munafik. Laki2 normal dewasa 1, 2 x pasti pernah nonton bokep. Wkt bahas prorno Ganjar blm status bacapres dan podcast juga ga bahas pilpres. Ganjar laki2 dewasa trs salahnya dimana?",2023-04-27 09:10:09,Twitter,Positive,@johnlordds (John Lord Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©),93,0,0
19131,rt,RT @satriohendri: Kenapa banyak capres atau cawapres rebutan dipersepsikan sebagai orangnya Pak Jokowi? Apa karena Pak Jokowi dianggap berhÃ¢Â€Â¦,2023-04-27 09:09:11,Twitter,Positive,"@7612007H (,)",428,12,0
19132,mention,Partai PPP mendukung Ganjar Pranowo maju sebagai capres 2024. Luar biasa..,2023-04-27 09:09:11,Twitter,Positive,@normantausey (Norman Taufan),415,0,0
